"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1964674296628088881","Sun Sep 07 15:30:36 +0000 2025","0","@asdfghoshy mungkin makeupnya aja gausah skincare yang rentan tidak cocok adikku pake liptintnya dia suka","1964712914763554961","","asdfghoshy","in","","0","0","0","https://x.com/undefined/status/1964712914763554961","1483656936021454849",
"1964712624354111512","Sun Sep 07 15:29:26 +0000 2025","0","lega bgt dah mandi skincare routine hair routine dah bersih wangi tinggal tidur","1964712624354111512","","","in","","0","0","0","https://x.com/undefined/status/1964712624354111512","1030598401",
"1964708410211144073","Sun Sep 07 15:28:30 +0000 2025","0","@doamamahhh Aku ada skincare kak https://t.co/17rbw2i14v","1964712387141116112","","doamamahhh","in","","0","0","0","https://x.com/undefined/status/1964712387141116112","3115328952",
"1964712216667848724","Sun Sep 07 15:27:49 +0000 2025","0","sumpil ini muka maunya apasih dipakein skincare ngamok mlu anjing gadipakein pon ngamok duhhhh gweh capek ya kimakkkk https://t.co/1HKiUxGLKe","1964712216667848724","https://pbs.twimg.com/tweet_video_thumb/G0QPWPVbQAAPQno.jpg","","in","","0","1","0","https://x.com/undefined/status/1964712216667848724","1673763713613201409",
"1964712044504166743","Sun Sep 07 15:27:08 +0000 2025","0","udh pake skincare ternyata inget blm solat isya","1964712044504166743","","","in","","0","0","0","https://x.com/undefined/status/1964712044504166743","1684148938893557761",
"1964711598347759910","Sun Sep 07 15:25:22 +0000 2025","302","Sampai 25 Oktober : Stop dulu alkohol Jangan begadang Red Bull skip dulu Sayur tiap hari wajib Skincare jangan lupa Jangan kebanyakan panas²an Kalau gagal nurutin yaudah aku cancel ke BSD.","1964711598347759910","","","in","","2","36","30","https://x.com/undefined/status/1964711598347759910","1695727233871265792",
"1964688125957226543","Sun Sep 07 15:24:59 +0000 2025","0","@813Tokuno aku juga sempet batuk pilek seminggu ga sembuh² biasanya karena infeksi virus atau imun lagi drop. coba konsul di Halodoc biar dikasih obat yg tepat. Cashback Halodoc 50%: Konsultasi dokter/psikolog KONSULCBLXCJ9 Obat &amp; skincare OBATCBXU0JU","1964711504080760902","","813Tokuno","in","","0","0","0","https://x.com/undefined/status/1964711504080760902","1930801407533445120",
"1964695975735558560","Sun Sep 07 15:22:13 +0000 2025","0","@mamalensky Sama aku juga abis co skincare gak keluar aja ttp co anjayy lahh","1964710807171960973","","mamalensky","in","","0","1","0","https://x.com/undefined/status/1964710807171960973","1203885292110798849",
"1964710097692852631","Sun Sep 07 15:19:24 +0000 2025","1","Jeongwoo spill skincare rutinnya pls mulus bgt kulitnyaa https://t.co/zLj5USsms8","1964710097692852631","https://pbs.twimg.com/media/G0QNalrXUAAcj-q.jpg","","in","","0","0","0","https://x.com/undefined/status/1964710097692852631","1618405714543939587",
"1964709918025581015","Sun Sep 07 15:18:41 +0000 2025","0","Day1 rajin skincare an.. Semoga besok berlanjut dan gak mageran ","1964709918025581015","","","in","","1","1","0","https://x.com/undefined/status/1964709918025581015","885503063812825088",
"1964697913822417341","Sun Sep 07 15:18:03 +0000 2025","0","@yappingfess beli skincare bodycare pada habis huaaah","1964709759170523416","","yappingfess","in","","0","0","0","https://x.com/undefined/status/1964709759170523416","1161657162948468736",
"1964708904262365308","Sun Sep 07 15:14:39 +0000 2025","0","skincare aku sumpah agak pricey. aku tak mampu sebenarnya tapi aku yakin aku mampu HAHHAHAHAHHAHSHSHHA","1964708904262365308","","","in","","0","0","0","https://x.com/undefined/status/1964708904262365308","808895753322196992",
"1964708450384146764","Sun Sep 07 15:12:51 +0000 2025","2","Voucher Promo Halodoc ️ KONSULCBJ44N5 chat dokter SpKK Obgyn Psikolog DSA dll ️OBATCBET8GD obat vitamin skincare ️HLDXHOMECAREGVOX Homecare : dokter ke rumah vaksin booster MCU tes lab ️ HALOSKINAFFJN75 solusi jerawat &amp; glowing skin #zonauang #zonajajan️️","1964708450384146764","","","in","","0","0","0","https://x.com/undefined/status/1964708450384146764","1889652053095620608",
"1964706794103800087","Sun Sep 07 15:06:16 +0000 2025","0","Dah gaada energi buat nonton atau baca review skincare jdnya w pake aja brand olay yg udah sustain puluhan tahun. Seenggaknya ga perlu khawatir discontinue ga sih.. Tapi semoga cocok plzzzz","1964706794103800087","","","in","","0","0","0","https://x.com/undefined/status/1964706794103800087","964200213589065729",
"1964706197422121068","Sun Sep 07 15:06:00 +0000 2025","0","Dajia hao! Oke guys jd aku mau spill apa aja keseharianku stlah jd penghuni baru di @palmettahaven Pagi stlah bangun tidur biasalah ngopi ganteng dlu sambil baca buku namanya jga guru yg lg ngeside-job jd idol. Oiya itu buku sejarah ya bukan katalog skincare! https://t.co/HolK7aVATG","1964706723526279204","https://pbs.twimg.com/media/G0QKWiFagAEYBMm.jpg","zhanghaokw","in","","0","1","0","https://x.com/undefined/status/1964706723526279204","904740962106097666",
"1964706667448414611","Sun Sep 07 15:05:46 +0000 2025","1","Aku nak habiskan dulu skincare yang beli dari berapa tahun lepas tapi tak habis lagi.. lepastu nanti dah buang baru aku fikir nak beli mana muka tengah gelap pulak banyak jemur panas..","1964706667448414611","","","in","","0","0","0","https://x.com/undefined/status/1964706667448414611","1173084702535606272",
"1964654563040129369","Sun Sep 07 15:03:10 +0000 2025","0","@ceoemotsenyum Beli skincare apa wallpaper gunung?","1964706014315577427","","ceoemotsenyum","in","","0","1","0","https://x.com/undefined/status/1964706014315577427","1817026868996194304",
"1964704406563364967","Sun Sep 07 15:01:57 +0000 2025","0","@masxbam mau aku spill skincare gak kak kakaknya kumuh banget","1964705704255881727","","masxbam","in","","0","1","0","https://x.com/undefined/status/1964705704255881727","852101026320588802",
"1964705410285531616","Sun Sep 07 15:00:46 +0000 2025","0","skincare ku dah habis","1964705410285531616","","","in","","0","0","0","https://x.com/undefined/status/1964705410285531616","1909498215206207489",
"1964702309059072301","Sun Sep 07 14:59:23 +0000 2025","0","Si lookla ini secara model lucu &amp; cewe banget tp entah kenapa kalau aku bawa berat itu bikin pegal bawaan aku biasanya laptop thinkpad botol 700ml payung charger laptop &amp; hp bekal skincare sunscreen tws ini dipakai beberapa kali doang udah sobek aku malas pakai lagi","1964705061390696598","","anaforgeraf","in","","0","1","0","https://x.com/undefined/status/1964705061390696598","898445223772143616",
"1964703977930678397","Sun Sep 07 14:55:05 +0000 2025","0","make up kyknya atau skincare","1964703977930678397","","","in","","0","0","0","https://x.com/undefined/status/1964703977930678397","1252632959145787392",
"1964702091164987651","Sun Sep 07 14:47:35 +0000 2025","0","me when skincare &amp; make up abis secara bersamaan : https://t.co/cGpHtn4pfe","1964702091164987651","https://pbs.twimg.com/media/G0QGIplbsAAgBLO.jpg","","in","","0","0","0","https://x.com/undefined/status/1964702091164987651","1257531404545449984",
"1964656329395712128","Sun Sep 07 14:45:05 +0000 2025","9","keadaan drawer ku saat ini MASIH KOKOH BAGUS POOOL! padahal aku isiin skincare makeup sampai parfum yg botol2 kaca pun tetep aman! nggak ambruk https://t.co/2TZerT1h85","1964701462698811523","https://pbs.twimg.com/media/G0QFb06WAAAzNyn.jpg","linskinjournal","in","","0","2","1","https://x.com/undefined/status/1964701462698811523","962206992738631686",
"1964701305156558890","Sun Sep 07 14:44:28 +0000 2025","0","skincare gue udah bertabur air mata","1964701305156558890","","","in","","0","0","0","https://x.com/undefined/status/1964701305156558890","1497239105280700418",
"1964701292766617921","Sun Sep 07 14:44:25 +0000 2025","0","Baru kemaren lagi beli skincare huft insyaAllah aku beli ya adekk","1964701292766617921","","","in","","0","0","0","https://x.com/undefined/status/1964701292766617921","56329561",
"1964701196175949916","Sun Sep 07 14:44:02 +0000 2025","0","azarin kalau belinya dapet ican aku mw jadi pelanggan tetap. soalnya terhitung dari 9 tahun aku pakai skincare cuma baru ganti 2x itu juga alasannya karena (product 1 banyak pemutihnya product 1nya lagi karena susah dicari di offline store) aku mah setia gini sama 1 product","1964701196175949916","","","in","","0","0","0","https://x.com/undefined/status/1964701196175949916","1862353228089995264",
"1964700531961786402","Sun Sep 07 14:43:46 +0000 2025","1","@yolanda_0313 Tpi emang mles ga sih skincare ran tpi d paksa bgtt ","1964701130023481399","","yolanda_0313","in","","0","1","0","https://x.com/undefined/status/1964701130023481399","1693782215468138496",
"1964162122700771516","Sun Sep 07 14:42:09 +0000 2025","0","@lovefdks bismillah wish me luck kak mukaku kusemm bgtttttt pengen nyoba skincare semoga ini jadi rezekiku aamiin https://t.co/gggEP8wu55","1964700723930952021","https://pbs.twimg.com/media/G0QE5Bfa4AAJjqO.jpg","lovefdks","in","","0","0","0","https://x.com/undefined/status/1964700723930952021","1308606047079202816",
"1964700531961786402","Sun Sep 07 14:41:23 +0000 2025","8","day 1 balik lagi ngatur jadwal skincare muka lagi kacau parah breakout everywhere + bekas jerawat numpuk sedih bgt pls doain konsisten","1964700531961786402","","","in","","1","2","0","https://x.com/undefined/status/1964700531961786402","1891750494718353408",
"1964699143546282444","Sun Sep 07 14:35:52 +0000 2025","0","BeauPicks: 5 Rekomendasi Skincare untuk Mengatasi Flek Hitam Mulai Rp20 Ribuan! https://t.co/tEsmHbEOTz","1964699143546282444","","","in","","0","0","0","https://x.com/undefined/status/1964699143546282444","1671441894902210561",
"1964698754742890514","Sun Sep 07 14:35:43 +0000 2025","0","mediheal tuh bagus bgtt dipake sebelum full make up anjay apalagi kalo lagi males bgt skincare an cukup pake sheetmask mediheal aja paginya langsung krasa plumpy selain itu serum nya juga banyak jadi biasanya gw usapin ke tangan sama kaki juga wkwkkwk","1964699104304644334","","sweettvcnom","in","","0","0","0","https://x.com/undefined/status/1964699104304644334","1318513106432139265",
"1964698646064365606","Sun Sep 07 14:33:54 +0000 2025","0","Seruan Voucher Sehat September Ga cuma sehat tapi juga hemat Konsul dokter/psikolog KONSULCBWYNFS Obat vitamin skincare OBATCBLHY0R MCU lab vaksin HPV HLDXHOMECAREGGFX Haloskin free konsul-ongkir HALOSKINAFFOX51 Save sekarang #zonajajan #zonauang #zonaba","1964698646064365606","","","in","","0","0","0","https://x.com/undefined/status/1964698646064365606","1930138162720104448",
"1964696598073823628","Sun Sep 07 14:25:45 +0000 2025","0","pakai ss doang dipagi hari rasanya bkin muka kusem kira hrs gmna ya biar ga kusem?? skincare yg bkin muka ga kusem gt","1964696598073823628","","","in","","0","2","0","https://x.com/undefined/status/1964696598073823628","1317442021561298944",
"1964696551445680297","Sun Sep 07 14:25:34 +0000 2025","0","Bab skincare mak aku belanja rumah and duit utk urgent kereta itu paling penting utk aku. Sbb tu aku jenis tk peduli kalau org nk ckp apa sbb susah payah pun aku hadap sorang. So santaiii ","1964696551445680297","","","in","","0","1","0","https://x.com/undefined/status/1964696551445680297","380362067",
"1964695166838829442","Sun Sep 07 14:20:04 +0000 2025","10","Udah gosok gigi udah pake skincare siap tidur kok malah beli makaroni","1964695166838829442","","","in","","0","3","0","https://x.com/undefined/status/1964695166838829442","182748244",
"1964695113663455655","Sun Sep 07 14:19:52 +0000 2025","0","sikat gigi suda cuci muka suda skincare suda GAS BOBOK","1964695113663455655","","","in","","0","0","0","https://x.com/undefined/status/1964695113663455655","1923022369058324482",
"1964694989759455409","Sun Sep 07 14:19:22 +0000 2025","0","Aku mau ini ditaruh di meja skincare kan gemess","1964694989759455409","","","in","","0","0","0","https://x.com/undefined/status/1964694989759455409","1721838830381391872",
"1964694241999003939","Sun Sep 07 14:16:24 +0000 2025","3","Mam + mewek= skincare ku Nonton disini aja mewek apalagi di bioskop bisa sesegukan gw. https://t.co/Nsa6PWHg3j","1964694241999003939","https://pbs.twimg.com/media/G0P-_r9WQAAKFq1.jpg","","in","","0","0","0","https://x.com/undefined/status/1964694241999003939","1785147600771174400",
"1964693349438562320","Sun Sep 07 14:12:51 +0000 2025","1","Kate Middleton Tampil Lagi dengan Rambut Gelap Tinggalkan https://t.co/dkvmOHjwP0","1964693349438562320","","","in","","0","1","0","https://x.com/undefined/status/1964693349438562320","95579729",
"1964692678727340454","Sun Sep 07 14:10:11 +0000 2025","0"," potongan koin lazada diskon The Originote Bundle 4in1 Day &amp; Night Set - Paket Skincare Moisturizer Hyalu-C Serum Peeling Mencerahkan &amp; Menghidrasi Link produk https://t.co/SU4n0YhamV Halaman koin https://t.co/M4QRU4OVs5 https://t.co/yK83kwLh2m","1964692678727340454","https://pbs.twimg.com/media/G0P9k8pWAAAea2V.jpg","","in","","0","0","0","https://x.com/undefined/status/1964692678727340454","1621607316058673152",
"1964692489337721003","Sun Sep 07 14:09:26 +0000 2025","5","ayo diliat liat dulu guys lg bu bgt huhu. Ada merk h&amp;m colorbox skincare topi dll Start from 15k ajaa https://t.co/OIHl1ubYla","1964692489337721003","https://pbs.twimg.com/media/G0P9ZtpXYAE9RGT.jpg","","in","","1","12","0","https://x.com/undefined/status/1964692489337721003","1798380427897716736",
"1964692123942633972","Sun Sep 07 14:07:59 +0000 2025","3","seneng sihh.. tapi lagi lagi brand skincare ngambil artis korea untuk produk yang seharusnya mempresentasikan kulit natural indonesia ","1964692123942633972","","","in","","0","1","0","https://x.com/undefined/status/1964692123942633972","141862702",
"1964689688310268377","Sun Sep 07 14:07:40 +0000 2025","0","kalo buat wajah karna aku tipe kulitku kering dan berjerawat jadi aku hati2 banget kalo cari2 skincare. ini sih best produk2 andalanku : facewash - moisturizer - sunscreen - daycream https://t.co/QV4HeAZCWk","1964692047451025811","https://pbs.twimg.com/media/G0P8_UpXYAAdVQZ.jpg","go0ddaycap","in","","0","1","0","https://x.com/undefined/status/1964692047451025811","1290846562944339968",
"1964691744509096078","Sun Sep 07 14:06:28 +0000 2025","0","night skincare routin sblm tidur tu males bgt tp kalo ga diskip pasti besok paginya nyesel","1964691744509096078","","","in","","0","1","0","https://x.com/undefined/status/1964691744509096078","1494661600598716419",
"1964564965102350817","Sun Sep 07 14:01:33 +0000 2025","0","@bloomelune menurutku mahalan make up emg drpd skincare (stepnya lebih banyak soalnya)","1964690506350530838","","bloomelune","in","","0","1","0","https://x.com/undefined/status/1964690506350530838","1286664679721299969",
"1964683629772386454","Sun Sep 07 14:01:29 +0000 2025","0","@dowyyeon Cantik bgt spill skincare please?","1964690490298913123","","dowyyeon","in","","0","1","0","https://x.com/undefined/status/1964690490298913123","1731584282609762304",
"1964650282207572263","Sun Sep 07 14:00:54 +0000 2025","1","Green tea Doctor kata selain skincare rajin rajin minum green tea pun bantu untuk dapatkan skin yang CANTIK &amp; GLOWING + BOLEH KURUS. Make sure no sugar added I beli ni. Ramai yg recommend sbb katanya rasa dia macam green tea Sushi King! https://t.co/Eh13o1QBYK￼ https://t.co/aleRlKyzHB","1964690342080590238","https://pbs.twimg.com/media/G0P7cltaQAA6Apy.jpg","xxfinaaa","in","","0","1","0","https://x.com/undefined/status/1964690342080590238","232181935",
"1964687777473466586","Sun Sep 07 13:59:50 +0000 2025","0","@avochenle Pi cheolin???? Ini skincare yang biasa aku pakai sunscreennya","1964690073905193216","","avochenle","in","","0","1","0","https://x.com/undefined/status/1964690073905193216","924677079295070209",
"1964688997395091581","Sun Sep 07 13:58:52 +0000 2025","0","@cegukanana iyaa plsss aku skincare sampe jungkir balik ga kayak gini dah ","1964689832309129608","","cegukanana","in","","0","1","0","https://x.com/undefined/status/1964689832309129608","1700844811438436352",
"1964453708378624301","Sun Sep 07 13:58:45 +0000 2025","0","@KangSemproel Ngobrol sama warga aja pake mikir. Yaa bisanya kayak gini aja sama bagi2 sembako dan skincare Tinggal buzzer nya aja berkicau seolah dia dekat sama wong cilik. Padahal dia wong licik","1964689799618642259","","KangSemproel","in","","0","0","0","https://x.com/undefined/status/1964689799618642259","1495432314679336960",
"1964688829081887144","Sun Sep 07 13:54:53 +0000 2025","0","parah dah aku nak skincare routine pun tanya chatgpt oh my love","1964688829081887144","","","in","","0","0","0","https://x.com/undefined/status/1964688829081887144","1765667260512014336",
"1964683486717259929","Sun Sep 07 13:51:51 +0000 2025","0","@Erikachrns er pake skincare apasih? Udah malem muka masih glowing gitu aku salah fokus","1964688066612002889","","Erikachrns","in","","0","1","0","https://x.com/undefined/status/1964688066612002889","69290517",
"1964687624184152166","Sun Sep 07 13:50:06 +0000 2025","0","ok skrg aku akan rajin skincare an lagi","1964687624184152166","","","in","","0","0","0","https://x.com/undefined/status/1964687624184152166","1801462745688379394",
"1963184554530988319","Sun Sep 07 13:49:43 +0000 2025","0","@keshikiayame ini bikin hemat skincare hihi co disini https://t.co/tXcnQfBo4T https://t.co/m1PuhqhlsW","1964687529841750469","https://pbs.twimg.com/amplify_video_thumb/1964687455052812288/img/gKEROMS0HVkbenf1.jpg","keshikiayame","in","","0","0","0","https://x.com/undefined/status/1964687529841750469","1717490599014903808",
"1964685519708983320","Sun Sep 07 13:41:44 +0000 2025","1","Seminggu full ga skincare an blas ","1964685519708983320","","","in","","0","0","0","https://x.com/undefined/status/1964685519708983320","3565208892",
"1964679701735292950","Sun Sep 07 13:39:25 +0000 2025","0","@bertuaIang kalo jerawat didagu udah ganggu bgt mending coba konsul ke dokter atau SPKK di Halodoc pake kode KONSULCBYNFS Semisalkan mau beli obat/vitamin/skincare kakak bisa pake kode ‍️ OBATCBLHY0R Lalu Untuk Infus vitamin/lab/vaksin dirumah dengan kode ⏩ HLDXHOMEXAREGGFX","1964684934943297749","","bertuaIang","in","","0","0","0","https://x.com/undefined/status/1964684934943297749","1930138162720104448",
"1964684533900730380","Sun Sep 07 13:37:49 +0000 2025","0","pls rekomendasiin skincare atau apapun buat dry skin apalagi t-zone aku super kering poll klo ditimpa makeup geserrrrr","1964684533900730380","","","in","","0","0","0","https://x.com/undefined/status/1964684533900730380","1241597920207503363",
"1964684493178151154","Sun Sep 07 13:37:39 +0000 2025","0","saking udh lamanya ga pake serum.. w jdi lupa urutan pake skincare malem :)","1964684493178151154","","","in","","0","0","0","https://x.com/undefined/status/1964684493178151154","2355795391",
"1964683691093098923","Sun Sep 07 13:34:28 +0000 2025","2","Ya allah emang ya jd cwe tuh mahal bgt njir alias mahal skincare makeup dllnya cong . Makanya awas aja yg nyakitin cwe soalnya cwe mahal ye anjirt","1964683691093098923","","","in","","1","0","0","https://x.com/undefined/status/1964683691093098923","1160033195212959744",
"1964683660676014235","Sun Sep 07 13:34:21 +0000 2025","0","dm-an aku sama neyya sekarang cuma seputar skincare ","1964683660676014235","","","in","","0","0","0","https://x.com/undefined/status/1964683660676014235","849731845495300096",
"1964301572633993328","Sun Sep 07 13:33:25 +0000 2025","0","@hvangniee semangat skincare an ","1964683425954361607","","hvangniee","in","","0","0","0","https://x.com/undefined/status/1964683425954361607","1807814861625405440",
"1964683108206440450","Sun Sep 07 13:32:09 +0000 2025","0","anjay skincare guehh dipake ican","1964683108206440450","","","in","","0","0","0","https://x.com/undefined/status/1964683108206440450","1014032392728657920",
"1964677620697804830","Sun Sep 07 13:28:40 +0000 2025","0","@katarjnabluuu Iyaaa bener bekasnya kadang lebih ngeselin dari jerawatnya sendiri coba konsul ke dokter atau SPKK di Halodoc aja kak lg ada cashback pake kode voucher ini KonSUlcBYnfs Dan kalo butuh beli obat vitamin atau skincare agar biar lebih hemat bisa pake kode‍️ OBATCBLhy0R","1964682229256454226","","katarjnabluuu","in","","0","0","0","https://x.com/undefined/status/1964682229256454226","1930138162720104448",
"1964682088684331481","Sun Sep 07 13:28:06 +0000 2025","0","semua mekap sm skincare abis yaallah money eopseoyoooo shibal","1964682088684331481","","","in","","0","0","0","https://x.com/undefined/status/1964682088684331481","1829803162557169666",
"1964679989112328685","Sun Sep 07 13:19:46 +0000 2025","2","Nothing! - ngedate split bill - naik transum oke - makan pinggir jalan oke - make up/skincare beli sendiri - chat pagi sama malem aja klo cape ngetik tinggal VN/call - ngedate pas ga sibuk at least sebulan 2-3x aja - klo ga ngelakuin hal yg nyebelin ya gaakan marah2","1964679989112328685","","","in","","0","1","0","https://x.com/undefined/status/1964679989112328685","1763781578663325696",
"1964679274981650882","Sun Sep 07 13:16:55 +0000 2025","2","Tawarin skincare dong bisa keep 9.9","1964679274981650882","","","in","","0","15","0","https://x.com/undefined/status/1964679274981650882","1165798018345398272",
"1964677566092153282","Sun Sep 07 13:15:36 +0000 2025","0","@moochibabes beli skincare sekalian support kerjaan suami","1964678942415319347","","moochibabes","in","","0","1","0","https://x.com/undefined/status/1964678942415319347","968499498610651136",
"1964632059168874569","Sun Sep 07 13:13:27 +0000 2025","0","@Lyyxkii Wajar bgt kalo kulit tangan ngelupas abis kena sabun/nyuci biasanya gara2 iritasi detergen/kulit kering.pake sarung tangan karet pas nyuci &amp; rajin oles handcream/pelembap. Aku biasa konsul dokter &amp; beli skincare/obat kulit di Halodoc hemat pake KONSULCBWYNFS | OBATCBLHY0R","1964678401064947831","","Lyyxkii","in","","0","1","0","https://x.com/undefined/status/1964678401064947831","1929352069133250560",
"1964678091504263255","Sun Sep 07 13:12:13 +0000 2025","0","AKHIRNYA SKINCARE YG AKU PAKEEEEE BAKAL GW BELIIIIII","1964678091504263255","","","in","","0","0","0","https://x.com/undefined/status/1964678091504263255","1316405002554884096",
"1964677761252917507","Sun Sep 07 13:10:54 +0000 2025","0","Jenis jenis jerawat dan kenali kandungan skincare agar sesuai dengan jenis jerawatnya ! a thread https://t.co/pbj6gQjlAm","1964677761252917507","https://pbs.twimg.com/media/G0PwAtWXcAAYRaE.jpg","","in","","0","1","0","https://x.com/undefined/status/1964677761252917507","1597661799058317314",
"1964646276274036737","Sun Sep 07 13:10:05 +0000 2025","0","@anandaputrims Better nek bisa nitip skincare titip nun. Soal e skincare e bagus terutama sunscreen e Kataku kalo produk jepang tuh real pict sesuai gambar packagingnya jadi ga akan ketipu","1964677552204857604","","cupofmatchaa","in","","0","1","0","https://x.com/undefined/status/1964677552204857604","2433487376",
"1964677445786988886","Sun Sep 07 13:09:39 +0000 2025","0","Akhirnya bro mulai paham skincare lumayan nguras dompet https://t.co/ft0Q0BNFzL","1964677445786988886","https://pbs.twimg.com/media/G0PvuCVaIAAgRV5.jpg","","in","","0","0","0","https://x.com/undefined/status/1964677445786988886","1074253639244427265",
"1964677368989253650","Sun Sep 07 13:09:39 +0000 2025","0","3️⃣ Time revolution the First essence https://t.co/DWHVgiaXcT Next i akan pakai this essence and i memang suka this essence since its come from Korea. Sebab tu muka korean glowing jerr. Pakai essence wajib untuk semua skincare yg kita pakai after.￼","1964677444440555966","","bynanaliyana","in","","0","1","0","https://x.com/undefined/status/1964677444440555966","820202512397389826",
"1964677368989253650","Sun Sep 07 13:09:21 +0000 2025","0","And of course lah my kalau muka glowing naturally mestilah dari skincare yg i pakai jugak kann..nie list skincare i guna dari dulu sampai skrg..","1964677368989253650","","","in","","0","1","0","https://x.com/undefined/status/1964677368989253650","820202512397389826",
"1964676539968270594","Sun Sep 07 13:06:03 +0000 2025","0","In this economy tolong rekomendasiin skincare yg murmer dan bener2 bisa mencerahkan normal to oily skin Serum : Moisturizer : Sunscreen : Peeling serum : Retinol :","1964676539968270594","","","in","","0","0","0","https://x.com/undefined/status/1964676539968270594","1387628063161159683",
"1964676232727109789","Sun Sep 07 13:04:50 +0000 2025","1","ini vitamin sama skincare gue knp habisnya bersamaan woiii ","1964676232727109789","","","in","","0","0","0","https://x.com/undefined/status/1964676232727109789","1479819324235796480",
"1964674162435522710","Sun Sep 07 13:03:43 +0000 2025","0","Lanjut skincare dan makeup tipis² dulu biar nggak keliatan zombie . Sunscreen bedak dikit lipbalm seujung jari cukup lah buat ala² fresh natural beauty versi anak lapangan https://t.co/4KWIlqkMsd","1964675952006529300","https://pbs.twimg.com/media/G0PuSgWXoAArBlV.jpg","wenamiasa","in","","0","1","0","https://x.com/undefined/status/1964675952006529300","1706688128059371520",
"1964652957733105854","Sun Sep 07 13:02:41 +0000 2025","3","selain ringan cushionnya juga udah infused with skincare: niacinamide &amp; vitamin c. ditambah udah ada SPF 40 PA+++ good job @wardahbeauty aku tunggu tambahan shade warm yg light-medium skin yaa karena beige ini pas bgt warnanya di kulitku. https://t.co/FQjeJMc0GV","1964675692043591868","https://pbs.twimg.com/media/G0PuHdiWgAA16HG.jpg","beautiaf","in","","0","0","0","https://x.com/undefined/status/1964675692043591868","853230786601930752",
"1964674739257110993","Sun Sep 07 12:58:54 +0000 2025","1","uhuyyy dino jadi BA skincare produk lokal ayo kita support adekkk ","1964674739257110993","","","in","","0","1","0","https://x.com/undefined/status/1964674739257110993","2931263779",
"1964658520667881486","Sun Sep 07 12:56:49 +0000 2025","0","Jam 10.00 sudah berada di kamar mandi sudah mandi dan sedang skincarean skincare itu wajib ya ges ya biar wajah kalian mulus tanpa benjolan seperti mukaku. https://t.co/qUF68AeROq","1964674216902721616","https://pbs.twimg.com/media/G0Phxc5bwAAtpWQ.jpg","tbzcanhi","in","","0","1","0","https://x.com/undefined/status/1964674216902721616","2413861382",
"1964660595388792919","Sun Sep 07 12:52:51 +0000 2025","0","@hanyabualan Beningggg bgttt spill skincare","1964673216179568728","","hanyabualan","in","","0","1","0","https://x.com/undefined/status/1964673216179568728","1729860736351080448",
"1964672901187289528","Sun Sep 07 12:51:36 +0000 2025","0","jajan pulsa skincare cemilan2 case hp &amp; ipad dll","1964672901187289528","","","in","","0","0","0","https://x.com/undefined/status/1964672901187289528","3305135008",
"1964672213438935506","Sun Sep 07 12:48:52 +0000 2025","4","urutan skincare pagi kalian apasi gais? aku kok bingung bgt sm urutannya dr dulu. btw aku gapunya moist alias aku ga berani make krn kulitku oily. aku ada krim glow n lovely ss hanasui sm bedak emina. trus kadang² aku pake krim pagi viva. PLS TELLME URUTAN YG BENER TUH GIMANAAA","1964672213438935506","","","in","","0","7","0","https://x.com/undefined/status/1964672213438935506","1855506308897869824",
"1964671820935958967","Sun Sep 07 12:47:18 +0000 2025","0","DEMI APA SKINCARE KECINTAAN KU COLLAB SM DINO???","1964671820935958967","","","in","","0","0","0","https://x.com/undefined/status/1964671820935958967","1767101110890946560",
"1964671803613446192","Sun Sep 07 12:47:14 +0000 2025","159","Jadi ini yang bikin jerawat aku kadang on off pdhl udh pake skincare yg cocok &amp; facial 1 bulan sekali... Air rumah aku kotor ternyata From this... to this.... https://t.co/G9OwlpwUE3","1964671803613446192","https://pbs.twimg.com/media/G0PqkD_XAAAUBs8.jpg","","in","","22","10","133","https://x.com/undefined/status/1964671803613446192","97869479",
"1964608813140713822","Sun Sep 07 12:46:01 +0000 2025","1","@FunJunkies Padahal pakai ss monggo gapakai juga monggo. Yg berbahaya kan kalau pakai skincare dgn kandungan yg membahayakan Btw VCO itu minyak kelapa dan tallow itu lemak hewani ya?","1964671497664077843","","FunJunkies","in","","0","1","0","https://x.com/undefined/status/1964671497664077843","1074462630352347137",
"1964658483447685165","Sun Sep 07 12:43:46 +0000 2025","0","@rzyfzyfzyf Dulu industri skincare sama kosmetik belum kayak sekarang apalagi sekarang klinik kecantikan banyak tinggal duitnya ada apa gak ","1964670932120936717","","rzyfzyfzyf","in","","0","1","0","https://x.com/undefined/status/1964670932120936717","1300817924970614784",
"1964670480469893301","Sun Sep 07 12:43:43 +0000 2025","1","@minuceanview dsruh skincare an sambil nyemil kak️","1964670917021507596","","minuceanview","in","","0","1","0","https://x.com/undefined/status/1964670917021507596","1886971355687718912",
"1964670480469893301","Sun Sep 07 12:41:59 +0000 2025","0","Snacknya mister potato skincare nya azarine anjay","1964670480469893301","","","in","","0","2","0","https://x.com/undefined/status/1964670480469893301","983881266901630976",
